@relation mesocyclone

@relation baseHt real
@relation depth real
@relation coreDepth real
@relation baseDiam real
@relation baseShear real
@relation baseVrot real
@relation baseGTGVD real
@relation maxShear real
@relation maxVrot real
@relation meanStrength real
@relation MaxStrength real
@relation meanReflectivity real
@relation maxReflectivity real
@relation class real

  0.378493   1.379444   1.591547   0.359477  -0.838543  -1.076319  -0.624840  -0.784963  -0.248108   0.118564  -0.543239   0.660777   0.345627 
 -1.075211   2.521787   1.917468   1.501617  -1.016036  -1.134742  -0.493825  -0.801545  -0.299249  -0.047743  -0.543239   0.629139   0.408440 
 -1.096941  -1.383250  -1.831803  -1.127088   0.235042  -1.310014  -1.083392  -0.100484  -1.424350  -0.796129  -0.543239  -1.882643  -2.095571 
 -1.096543  -1.358060  -1.781729  -0.934362   0.514464  -0.375234  -0.624840   0.159248  -0.810659  -0.546667  -0.187476  -2.042913  -1.943874 
 -0.133893   0.176156   0.002000   0.959566  -0.802262  -0.375234  -0.100781   0.268554  -0.554954  -0.214051  -0.187476   0.271716   0.842700 
  1.740864   0.360153   1.589570   0.342404  -0.803451  -0.959471  -0.428318  -1.065798  -1.117505  -0.796129  -0.543239  -0.769604  -0.304481 
  0.412351   1.410547   1.579292   2.370614  -0.992805  -0.492082  -0.690348  -1.146920  -0.912941  -0.879283  -0.899003   0.502416   0.016342 
 -0.154208  -0.381040   0.133140  -1.031110   0.197580  -1.076319  -0.231796   0.048180  -1.015223  -0.546667  -0.543239   0.659436   0.570999 
 -1.096792  -1.386546  -1.838063  -1.145221   1.146927  -0.492082  -0.624840   0.747144  -0.912941  -0.297205  -0.187476  -1.860993  -1.383051 
  0.321978   1.247313   1.436032   0.248371  -0.860485  -1.251590  -0.821363  -1.118813  -0.248108  -0.879283  -0.899003   0.128568   0.087975 
 -1.068446   2.685275   1.988863  -0.630194  -0.116982  -0.550505   0.226757  -0.427702   0.161019  -0.421936  -0.187476   0.326307   0.303303 
  0.362541   0.378188   1.625008   0.325198  -0.595019  -0.199963   0.357771  -0.872053  -0.657236  -0.047743   0.168288  -0.842188  -0.121092 
 -1.070173   0.417343   1.744962   1.334682  -0.948111  -0.842624  -0.428318  -0.854552  -0.554954  -0.047743   0.168288   0.382789   0.103933 
  1.460567  -0.483922  -0.069021  -1.057238   0.472036  -0.842624  -0.035273   0.119810  -0.452672  -0.297205  -0.543239  -0.033667  -0.062969 
  1.543577  -0.467874  -0.037489  -1.011006   0.102192  -1.134742  -0.297303  -0.223973  -0.708377  -0.796129  -0.899003   1.074655   0.510621 
  1.697858   0.358235   1.585800   0.309404  -0.747594  -0.784200  -0.362810  -0.999281  -1.117505  -0.297205  -0.543239   0.094528  -0.304481 
  0.387679   1.345395   1.593238   0.389639  -0.860586  -1.134742  -0.428318  -1.017115  -1.168645  -0.546667  -0.543239   0.384468   0.027578 
  0.304280   0.255198   1.383335   1.171440  -0.828725  -0.316810  -0.755855  -1.089291  -0.708377  -1.045591  -0.899003   0.350957   0.142808 
  0.353869   0.288808   1.449379   2.220610  -0.796465   0.851664  -0.690348  -0.929675   0.263301  -0.297205  -0.543239   0.649141   0.570945 
  0.588288   0.639538  -0.103170  -0.423840  -0.619187  -1.251590  -0.821363  -0.733171  -1.168645  -0.297205  -0.543239  -0.307238  -0.193381 
  0.591523   0.100387  -0.026376   0.124628  -0.515281  -0.199963  -0.297303  -0.797934   0.825852  -0.712975  -0.543239   1.102008   0.842700 
  0.676952  -0.388139   0.119190   0.277194  -0.545262  -0.083116   0.226757  -0.825803  -0.554954  -0.796129  -0.543239  -0.565528   0.178542 
  0.293829   1.155792   1.291657   1.154158  -0.748374   0.092156  -0.821363  -0.998919  -0.299249  -0.380359  -0.543239   0.492951   0.299298 
  1.539788   0.333952   1.538085   0.204949  -0.415550   0.267427   0.750816  -0.705231  -0.248108   0.451180   0.524051  -0.878022  -0.485615 
  0.379532   1.204794   1.415412   3.267020  -0.998565  -0.024692  -0.297303  -0.833661  -0.503813  -0.546667  -0.543239   0.232056   0.027597 
  0.334426   1.287679   1.361371   1.230364  -0.709144   0.384274  -0.297303  -0.681143  -0.145826   0.118564  -0.187476   0.767059   0.767285 
 -1.061030   1.137476   0.356061   3.714492  -1.127958  -1.076319  -1.017885  -1.212786  -1.424350  -0.796129  -0.899003   0.521924   0.339681 
  0.588068  -0.398187   0.099446   0.137969  -0.434431   0.092156   0.226757  -0.722781  -0.401531  -0.297205  -0.187476   0.610467   0.027597 
  0.259603   1.067938   1.251216  -0.763103   0.164773  -0.375234   0.161249  -0.165802  -0.810659  -0.214051  -0.187476  -0.023638   0.057786 
  0.288914   0.222419   1.318924   2.167197  -0.781274   0.910087   0.161249  -0.636541   0.314442   0.451180  -0.187476   1.423190   0.916110 
 -1.072589   1.390373   1.839930  -0.650653  -0.030805  -0.433658   0.488786  -0.347598  -0.657236  -0.214051   0.168288   0.229662   0.318817 
  2.218806   0.047277   0.974773  -0.437736  -0.125731  -0.141539  -0.624840  -0.435834  -0.606095  -0.297205  -0.187476   0.524849  -0.062969 
 -0.246248   0.054211  -0.108278   0.172074  -0.620814  -0.492082  -0.362810  -0.812628  -0.145826  -0.546667  -0.543239   1.169616   0.570999 
  0.078124   0.699352   0.698112  -0.724937   2.347270   3.539154   4.943293   1.862901   2.615785   0.617488   2.302869   0.187040  -0.244103 
 -1.086063  -0.045729   0.812101   0.400003  -0.424108   0.559545   0.292264  -0.113548   0.007597   0.118564   0.168288   1.093776   0.693101 
 -0.162902  -0.383127   0.129038   0.847508  -0.891662  -0.901048  -0.559333  -1.147793  -1.270927  -1.045591  -0.899003   0.646651   0.480432 
  0.186249   0.074384   1.028038  -0.809797   0.946098   0.734816   1.798935   0.560466   0.570147   1.199566   0.524051   0.918008   0.872889 
  0.206522   0.106157   1.090472   0.091085   0.675174   3.656002   4.681263   0.308633   2.718067   3.195260   2.658633   1.491936   1.084211 
 -1.096550  -1.380637  -1.826104  -1.265210   1.905552  -0.492082  -0.821363   1.452310  -0.912941  -0.297205  -0.187476  -1.880043  -1.874308 
 -1.084513  -0.444427   0.030904  -0.527299  -0.363281  -0.842624  -0.362810  -0.545206  -0.912941  -0.297205  -0.187476   1.204360   0.530309 
 -1.085600   1.898679  -0.168780   0.353247  -0.481056   0.267427  -0.493825   0.826486   0.519006  -0.297205  -0.187476   0.962073   0.691755 
  1.987799  -0.077216   0.730148   0.023039  -0.430548  -0.083116  -0.231796  -0.719172  -0.299249  -0.297205  -0.187476   0.174308   0.238920 
  1.480216   0.535349   0.024982   0.160190  -0.222382   0.851664   0.095742  -0.427757   0.621288   0.451180   0.524051   0.938590   0.812511 
  0.401031  -0.090234   0.704567   2.058680  -0.975223  -0.550505  -0.624840  -0.378037   0.416724   0.118564  -0.899003   0.826129   0.752133 
  0.495112   0.048654  -0.060680  -0.544683  -0.348558  -0.842624  -0.297303  -0.642960  -1.219786  -0.546667  -0.543239  -0.310044  -0.153536 
  2.470141   0.053957   0.987899   0.046051  -0.095024   1.026935   0.685309  -0.407292   0.416724   0.950104   0.879815   1.052483   0.752133 
  0.576363  -0.483408  -0.068013   0.774536  -0.636268   0.209003  -0.297303  -0.160937  -0.299249  -1.045591  -0.899003   0.355150   0.389865 
  1.354664   0.107375   1.092865   0.078172  -0.009772   1.377477   1.798935  -0.328046   0.723570   1.698489   1.235579   1.467557   0.933267 
 -1.075151   1.966618   1.213286  -0.791426   0.465426   0.033732   0.881831   0.113665   0.979275   0.575911   1.235579   0.456030   0.993644 
 -1.083743   0.079008  -0.139490  -0.519703  -0.506623  -1.134742  -0.428318   0.020095  -0.657236  -0.546667  -0.187476   1.491225   0.704245 
 -1.074633   1.075847   1.313345  -0.791560   0.573897   0.209003   1.209368   0.214493   0.263301   0.617488   0.879815   0.479146   0.933267 
 -1.096610  -1.396457  -1.857277  -1.173625   0.578901  -1.134742  -0.690348   1.497874  -1.066364  -0.796129  -0.543239  -1.744771  -1.188715 
 -1.096308  -1.377584  -1.819755  -1.283133   1.808984  -0.667353  -0.559333   1.362547  -0.861800  -0.297205  -0.187476  -1.899571  -1.800441 
  1.270532   0.315043   1.500931   0.029183  -0.470657  -0.199963  -0.559333  -0.756455  -0.452672  -0.380359  -0.187476   0.658229   0.601188 
 -0.231413   0.704626   0.016721  -1.061667   0.853212  -0.433658   0.357771   0.474126  -0.350390  -0.047743  -0.187476   0.723478   0.721944 
  0.145341   1.529146   0.839092  -0.837509   0.489139  -0.083116   0.554294   0.135708  -0.401531  -0.172474   0.168288   0.247660   0.601188 
 -1.076586   2.588346   1.104301   0.248302  -0.484762   0.092156   0.685309  -0.409461   0.467865   0.950104   0.879815   0.410269   0.842064 
  0.174669   0.031342   0.943462   0.849049  -0.507138   0.910087   0.881831  -0.778679   0.365583   0.451180   0.168288   1.122043   0.557340 
 -1.096654  -1.358058  -1.781887  -1.025134   0.678236  -0.492082   0.030234   0.311480  -0.912941  -0.546667  -0.187476  -2.157142  -2.089494 
  1.188788  -0.585463  -0.268548   0.499827  -0.522506   0.325850   0.226757  -0.804650   1.286120  -0.297205  -0.543239   0.792975   0.420054 
 -0.302656   0.486873   0.813102  -0.576407  -0.205045  -0.608929  -0.297303   0.058359  -0.657236  -0.297205  -0.543239   0.956050   0.587462 
  2.000725  -0.203987   0.481045  -0.197563  -0.639943  -1.017895  -0.493825  -0.913811  -1.066364  -0.796129  -0.543239  -0.280874  -0.364859 
  1.158612   0.714805   0.757811   0.077300  -0.565569  -0.433658  -0.231796  -0.844678  -0.401531  -0.546667  -0.187476   0.280729   0.087975 
  0.152313   1.731090   0.886759   1.682824  -0.873288  -0.141539  -0.624840  -1.062484  -0.401531  -0.671398  -0.899003   0.339442   0.464484 
  0.206369   1.845375   1.093123   0.941564  -0.726981  -0.024692  -0.559333  -0.346419   0.161019   0.076988  -0.543239   0.344584   0.423345 
  0.371528  -0.586163  -0.269924   1.465009  -0.883207  -0.375234   0.030234  -1.046196  -0.299249  -0.546667  -0.543239   0.925332   0.631377 
 -0.248600   0.062160  -0.107051  -0.513720  -0.265404  -0.608929  -0.100781  -0.430284   0.109878   0.118564   0.524051   0.828014   0.721944 
  1.654817   0.312712   1.496349  -0.665031   1.465575   2.312257   3.567636   1.043337   1.541825   1.449028   1.947106  -0.433835  -0.485615 
 -0.356711  -0.692733  -0.479332   0.935312  -0.521620   0.968511   0.685309  -0.803826   0.365583  -0.047743  -0.187476   1.001597   0.812511 
  0.350518   0.295747   1.463013   0.298407   0.162714   2.545951   1.798935   1.189479   1.797530   2.945798   1.947106  -0.164212   0.131725 
 -1.067307   1.761943   2.100227   1.528189  -0.930564  -0.608929   0.030234  -0.889092  -0.452672   0.118564   0.524051   0.356593   0.915784 
  1.549548  -0.317390   0.258211   1.265071  -0.652337   0.734816   0.750816  -0.912572   0.672429  -0.546667  -0.187476   1.691456   1.325723 
  1.212454   0.378554   1.625728  -0.552717   0.590091   1.085359   1.864443   0.229545   1.183839  -0.047743   0.524051   0.782433   0.269109 
 -1.087745   0.910223   0.602830  -1.075453   4.563767   3.539154   4.550248   4.106589   2.615785   1.449028   1.947106   0.705735   0.903078 
  0.453019   0.001909  -0.158033   0.552616  -0.470752   0.617969  -0.231796  -0.458802   0.161019  -0.047743  -0.187476   0.987945   0.752133 
  2.285627   0.003667   0.889081   0.771303  -0.699432  -0.083116  -0.035273  -0.969109  -0.554954  -0.546667  -0.543239   0.153489  -0.455426 
  0.129406   0.833774   0.828551   0.787758  -0.805283  -0.550505  -0.624840  -0.981123   0.212160  -0.712975  -0.899003   0.546738   0.273586 
 -1.077109   1.875363   1.021800   0.969141  -0.910678  -0.901048  -0.886870  -0.977414  -0.196967  -0.796129  -0.543239   0.363991   0.377178 
  0.318888   0.253895   1.380775   1.198635  -0.648101   0.676393   0.619801  -0.921394   0.109878   0.201718   0.168288   0.822530   0.460270 
 -1.096627  -1.370832  -1.806950  -1.256500   2.305488  -0.141539  -0.821363   1.824064  -0.606095  -0.546667  -0.187476  -2.064537  -2.076131 
 -1.072434   0.601593   2.103747   2.620538  -0.858267   0.734816   0.292264  -1.027968   0.161019  -0.047743  -0.187476   0.673296   0.624784 
 -1.065811   1.138062   0.331146   2.267509  -1.000527  -0.608929  -0.624840  -1.248986  -1.015223  -0.546667  -0.543239   0.407405   0.291352 
 -0.423648   1.059248   0.269027   0.180385  -0.505318  -0.083116  -0.166288  -0.144492   1.541825   0.750534   1.235579   0.733347   0.782322 
 -0.351507   1.266962   0.564285  -0.651255   0.621202   0.793240   1.078353   0.258464   1.797530   0.451180   0.524051   1.358221   1.204967 
 -0.295146   1.454983   0.849533  -0.034695  -0.495428  -0.375234  -0.428318  -0.547240   1.183839   0.052041  -0.187476   0.665689   0.782322 
  0.212101   1.797286   1.118876   1.804070  -0.933223  -0.433658  -0.624840  -0.872281  -0.094685  -0.546667  -0.899003   0.678533   0.823475 
  0.119669  -0.026143   0.830504   1.570317  -0.935413  -0.608929  -0.100781  -1.123172  -0.657236  -0.546667  -0.543239   0.342060   0.299298 
 -1.074396   0.624628   2.146180   2.680568  -1.007722  -0.433658  -0.559333  -1.112982  -0.554954  -0.297205  -0.187476   0.778224   0.549998 
 -1.085363   1.888735   0.608600   0.383403  -0.538962   0.092156  -0.297303   0.602439   0.825852   0.617488   0.879815   1.095037   0.782322 
 -0.444399   0.129750   0.270663   0.951744  -0.574231   0.734816  -1.148900  -0.852730   0.825852  -0.671398  -0.543239   1.135265   0.903078 
  0.836204  -0.726105  -0.544908  -0.643650   0.052707  -0.258387  -0.493825  -0.269970  -0.196967  -0.047743  -0.187476   0.633507   0.540810 
  0.369805  -0.052361   0.778987   0.961332  -0.481867   1.202206   0.095742  -0.478748   1.490684   0.284873  -0.187476   0.403706   0.661566 
  2.440105   0.044452   0.969223   0.013194  -0.555885  -0.492082  -0.428318  -0.110724  -0.554954   0.201718  -0.187476   0.405629   0.027597 
  2.535955   0.097282   1.073035   0.942063  -0.655288   0.325850  -0.100781  -0.465283   0.416724   0.700642  -0.187476   0.318320  -0.153536 
  2.644586   0.086813   1.052462   1.007413  -0.694511   0.209003   0.095742  -0.807383   0.467865  -0.047743  -0.543239   0.514581   0.178542 
  0.224536  -0.690434  -0.474815   1.610821  -0.920928  -0.492082   0.423279  -0.709765  -0.248108  -0.047743  -0.187476   0.423616   0.540810 
 -0.286699   0.045742   0.971758   1.066176  -0.730473   0.092156  -0.035273  -0.925581  -0.043544  -0.879283  -0.543239   0.388392   0.510621 
  0.668509   0.712897   0.004885   0.666226  -0.953354  -1.310014  -0.755855  -1.046363  -0.912941  -0.297205  -0.899003  -0.036247  -0.120656 
 -1.066350   0.621067  -0.098984   1.629044  -0.809499   0.209003  -0.428318  -1.071419  -0.299249  -0.297205  -0.187476   0.244916   0.533073 
 -1.088680   1.443534   0.400849   0.109539  -0.297090   0.501122   0.881831   2.225107   0.161019   0.035411   0.168288  -0.235412   0.691755 
  0.925415   0.287504   1.446816  -0.174149  -0.440391  -0.433658  -1.083392   0.027838  -0.196967  -0.047743  -0.187476   1.329319   0.480432 
 -1.087511   1.849384   0.728709  -0.687112   0.563965   0.559545   0.423279   0.205261   1.439543   0.284873   0.879815   0.921720   0.752133 
  1.174596   0.281769   1.435547  -0.062533  -0.422728  -0.199963   0.357771  -0.711903  -0.657236  -0.214051  -0.187476   0.243932  -0.002592 
  1.180140   0.722395   0.662681  -0.089099  -0.467377  -0.375234   0.357771  -0.753406  -0.503813  -0.214051  -0.187476   0.359585   0.269109 
 -1.077148   2.857726   1.132450   0.109065  -0.878486  -1.426861  -0.755855   0.715893   0.621288  -0.047743   0.168288   0.776121   0.438927 
  0.190434   0.976019   1.088819   0.953048  -0.944014  -1.076319  -0.690348  -1.046545   0.007597  -0.214051  -0.899003   1.059278   0.587330 
 -0.504230  -0.841099  -0.770869  -0.857520   0.143635  -0.667353  -0.297303  -0.185450  -1.066364  -0.546667  -0.543239  -0.461673  -0.304481 
 -1.088680  -0.295116   0.318284   0.174942  -0.061185   1.435901   1.078353  -0.206086   0.774711   1.116412   0.879815   0.561507   0.420054 
 -0.430043  -0.750859  -0.593549   0.190074  -0.206181   0.968511   0.226757  -0.510616   0.570147   0.700642   0.524051   1.093758   0.721944 
  0.109502  -0.012652   0.857015   0.020350  -0.577636  -0.550505   0.226757  -0.710777  -0.657236  -0.047743  -0.187476   0.496400   0.340848 
 -1.077148   0.184650   1.277657   1.048373  -0.715213   0.150579   0.292264  -0.950800  -0.350390  -0.297205  -0.187476   0.499283   0.308459 
 -1.071032   0.666498  -0.078717   1.727701  -1.025945  -1.076319  -0.886870  -1.248107  -1.322068  -1.045591  -0.899003   0.839547   0.444794 
  0.198371   0.425284   0.852399  -0.640941   0.202557   0.033732  -0.231796   0.674032   1.695248   1.074835   0.524051   1.022329   0.933267 
  0.861722   0.031924   0.944606   1.135108  -0.778010  -0.083116   0.161249   0.377169  -0.145826  -0.214051  -0.543239   1.224200   0.510621 
  1.650356  -0.276168   0.339211   0.827611  -0.299960   1.844867   0.554294  -0.284327   1.132698   0.950104   0.168288   0.805770   0.601188 
  1.372863   0.966570   1.130405   0.105364  -0.594981  -0.492082  -0.166288  -0.851563  -0.810659  -0.214051  -0.187476   0.836471   0.329487 
  1.056818  -0.120225   0.645636  -0.137565  -0.420195  -0.316810  -0.428318  -0.547419  -0.350390   0.201718  -0.187476   0.399654  -0.032781 
 -0.461377  -0.789999  -0.670458  -0.803523   0.600324   0.209003   1.012846   0.239058  -0.248108   0.451180   0.168288   0.099735   0.057786 
 -0.350806  -0.680006  -0.454323  -1.143417   1.077258  -0.550505   0.357771   0.682384  -0.452672  -0.297205  -0.187476   0.960371   0.269109 
  0.240407   0.126263   1.129980  -0.764120  -0.357822  -1.251590  -0.559333  -0.651571  -0.912941  -0.297205  -0.543239   0.773971   0.601188 
 -1.071834   1.906197  -0.088164   1.767270  -0.956498  -0.608929  -0.690348  -0.863989  -0.248108  -0.214051  -0.543239   0.732133   0.595297 
 -1.070974   0.823876   0.020447  -0.433652  -0.562744  -1.134742  -0.559333  -0.742660  -1.270927  -0.297205  -0.543239   0.816013   0.332232 
  1.136770  -0.524772  -0.149293   0.759027  -0.284351   1.786443  -0.624840  -0.438640   1.081557   0.700642   0.168288   1.333863   0.812511 
  1.229267  -0.352861   0.188511  -0.004022  -0.209060   0.559545  -0.166288  -0.234268   0.007597   0.201718   0.168288   0.965256   0.782322 
  0.294187  -0.151554   0.584075   0.301815  -0.237034   1.085359   0.095742  -0.539295   0.519006   0.284873   0.168288   0.532100   0.510621 
  1.021204   0.669633   0.672886   0.599721  -0.777639  -0.608929  -0.297303  -0.628340  -0.912941  -0.712975  -0.543239   0.031320  -0.364859 
 -1.074555   2.717112   1.299505   1.805517  -0.861545   0.033732   0.161249  -0.932462   0.058737  -0.446882  -0.187476   0.795547   1.114400 
 -0.480734  -0.858614  -0.805285  -0.400676  -0.383776  -0.667353  -0.886870  -0.675695  -0.196967  -0.297205  -0.187476   0.389744   0.148353 
 -1.087535  -0.296238   0.317731   1.011347  -0.287450   2.253833  -0.100781  -0.497388   1.490684   0.284873   0.524051   0.852558   0.450243 
 -0.422187  -0.724242  -0.541246   1.476021  -0.964077  -0.842624  -0.231796   0.406917  -0.964082  -0.546667  -0.543239   0.035698   0.477012 
 -1.075226   0.035286   0.986934   1.706165  -0.802307   0.325850   0.226757  -1.064734  -0.196967  -0.546667  -0.187476   0.561187   0.631342 
 -1.065961   0.734754  -0.020358   1.745121  -0.945110  -0.550505  -0.035273  -1.161202  -0.759518  -0.297205  -0.187476   0.520245   0.606224 
 -1.065558   0.769453   0.007245   1.837551  -0.910066  -0.258387  -0.493825  -1.009059   0.212160   0.201718  -0.543239   0.973081   0.621150 
 -1.088308   1.234800   0.248856  -0.381242   0.163961   0.676393   0.357771   1.567793   0.621288   0.534334   0.879815   0.919410   0.601188 
  0.746668   0.053908   0.987805  -0.356613  -0.391020  -0.608929  -0.755855  -0.235101  -0.759518  -0.214051  -0.543239   1.048526   0.570999 
  0.989479  -0.700855  -0.495292  -0.145279  -0.106672   0.559545   0.357771  -0.418119   0.928134   0.201718   0.168288   0.812546   0.299298 
  1.354475   0.917422   1.059087  -0.767315   0.066516  -0.550505   0.095742   0.023073  -0.452672   0.284873  -0.187476   0.697654   0.721944 
 -1.075984   2.725642   1.094466  -0.841884  -0.037461  -0.901048  -0.100781  -0.353785   1.490684  -0.347098  -0.543239   1.010438   1.295534 
  0.028899  -0.839074  -0.766888   1.091455  -0.667840   0.442698  -0.166288  -0.754282   0.825852  -0.047743   0.168288   1.011719   0.540810 
 -0.412698  -0.210022   0.469186  -0.721165  -0.401350  -1.251590  -0.821363  -0.641273  -0.043544  -0.546667  -0.187476   0.396989   0.419902 
  0.168673   0.059841   0.999462   1.724813  -0.768289   0.559545   0.488786  -1.033114   0.058737  -0.297205  -0.187476   0.429830   0.872889 
 -1.074892   0.197971   1.307091   0.972444  -0.792883  -0.316810  -0.821363  -0.992381  -0.759518  -0.796129  -0.543239  -0.043894   0.513378 
 -1.065889   0.802413   0.039796  -0.456836  -0.652294  -1.368437  -0.755855  -0.925293  -1.168645  -0.297205  -0.543239   0.952859   0.572576 
  2.211784   0.502086   1.868466  -0.415027  -0.373132  -0.667353  -0.428318  -0.514577   0.058737  -0.047743  -0.543239   0.738185   0.208731 
  0.237271   0.636867   0.511913  -0.676559  -0.060705  -0.550505  -0.886870  -0.084712  -0.196967  -0.047743   0.168288   0.354785   0.420054 
  1.807200  -0.036454   0.810245   0.442361  -0.619711  -0.141539  -0.428318  -0.406596  -0.606095  -0.297205  -0.543239  -0.220850  -0.093158 
  0.109100  -0.417328   0.061833  -0.803523  -0.204301  -1.076319  -0.624840  -0.278462  -1.015223  -0.712975  -0.543239  -0.503206   0.238920 
 -1.079596   2.456440   0.782379   2.381201  -0.916640   0.092156  -0.428318  -0.802729   1.183839  -0.347098  -0.187476   0.994840   0.993644 
 -0.428472  -0.272189   0.347028  -0.741787   0.096357  -0.433658   0.292264  -0.144707  -0.759518  -0.214051  -0.187476  -0.345404  -0.093158 
 -1.078489   0.098772   1.106973   0.982885  -0.747771  -0.083116   0.292264   0.002250   1.541825   1.199566   1.591342   1.197155   1.072384 
 -1.070016   0.834088   0.048851   0.653159  -0.655113  -0.024692   0.816324  -0.927913  -0.503813   0.950104   0.524051   0.891615   0.581977 
  0.032896   2.086313   0.159290  -0.745196  -0.035281  -0.667353  -0.493825  -0.351758   0.058737  -0.446882  -0.187476   0.085573   0.208731 
 -1.090388   0.819175  -0.039975   0.426081  -0.494868   0.325850  -0.166288  -0.098684   0.723570   0.118564   0.168288   0.930498   0.601188 
  1.027818   0.201989   1.278779   0.089089  -0.374438   0.209003   0.226757  -0.667016   0.263301  -0.214051  -0.187476   0.559695   0.691755 
  0.906412  -0.639720  -0.375162  -0.187332  -0.475027  -0.550505  -0.755855  -0.343840  -0.964082  -0.546667  -0.543239  -0.336256  -0.183725 
  0.430471  -0.005258  -0.124525  -0.025154  -0.538314  -0.492082  -0.624840   0.071176  -0.248108  -0.214051  -0.543239   0.524026   0.691755 
  2.356892  -0.018809   0.844917   0.876254  -0.429734   1.319053   1.798935  -0.504136   1.439543   1.199566   0.524051   0.935259   0.570999 
 -1.079245   2.628159   1.050069  -0.707176   1.293329   1.786443   2.454010   2.034982   2.564644   1.548812   2.302869   0.726225   0.815048 
  0.105571  -0.808328  -0.706474   0.115204  -0.440829   0.033732  -1.083392  -0.559181  -0.094685   0.201718   0.168288   0.733600   0.178542 
  0.259471  -0.666405  -0.427598  -1.117502   0.613785  -0.901048  -0.166288   0.251570  -1.015223  -0.546667  -0.543239   0.129459  -0.153536 
 -1.079775   1.797250   1.056322   1.655625  -0.813452   0.209003  -0.035273  -0.690750  -0.299249  -0.297205  -0.543239   0.484020   0.587466 
  0.220037   0.063677   1.006999   0.105419  -0.912934  -1.543708  -0.952377  -0.975640  -1.270927  -0.796129  -0.899003  -0.543098  -0.696938 
 -1.080002  -0.018171   0.874998   1.627660  -0.960745  -0.725776  -0.690348  -1.165036   0.058737  -0.796129  -0.543239   0.202074   0.905817 
 -1.069769   0.855723   0.085238   0.763519  -0.800305  -0.550505  -0.362810  -0.856917  -0.094685   0.950104   0.168288   0.712871   0.590210 
 -0.514031   2.521159  -0.151474  -0.407145  -0.279277  -0.433658  -0.297303   2.420036   0.058737  -0.130898   0.168288   0.852481   0.510621 
 -0.100307   0.060425  -0.161884   0.117182  -0.529518  -0.258387  -0.231796  -0.263244   2.308940  -0.297205  -0.187476   0.573789   0.903078 
  0.510047  -0.910156  -0.906564  -0.879721   0.185153  -0.667353  -0.624840  -0.146858  -1.066364  -0.546667  -0.543239   0.572902   0.299298 
